transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city
TXN002340,2025-01-27,CUST0228,Mass Market,Current,Payment,Entertainment,ATM,82.22,Durban
TXN002341,2025-08-30,CUST0215,Affluent,Current,Payment,Subscriptions,Card,107.31,Johannesburg
TXN002342,2025-08-09,CUST0400,Mass Market,Current,Transfer,Utilities,Mobile,399.27,Port Elizabeth
TXN002343,2025-07-06,CUST0019,Mass Market,Savings,Payment,Utilities,Card,207.13,Pretoria
TXN002344,2025-02-19,CUST0333,Mass Market,Savings,Purchase,Education,Online,19.77,Durban
TXN002345,2025-06-19,CUST0158,Mass Market,Current,Payment,Shopping,Branch,200.11,Durban
TXN002346,2025-09-28,CUST0308,Mass Market,Savings,Deposit,Shopping,Online,1028.54,Cape Town
TXN002347,2025-11-29,CUST0156,Affluent,Savings,Payment,Entertainment,Branch,132.89,Port Elizabeth
TXN002348,2025-07-16,CUST0405,Mass Market,Current,Purchase,Transport,Online,21.04,Stellenbosch
TXN002349,2025-11-19,CUST0004,Mass Market,Current,Deposit,Transport,Card,527.22,Cape Town
TXN002350,2025-10-28,CUST0183,Mass Market,Current,Transfer,Entertainment,Mobile,183.09,Durban
TXN002351,2025-02-20,CUST0140,Mass Market,Savings,Purchase,Education,Branch,67.31,Port Elizabeth
TXN002352,2025-06-25,CUST0292,Affluent,Current,Payment,Travel,Online,105.31,Cape Town
TXN002353,2025-10-01,CUST0003,Affluent,Savings,Transfer,Groceries,Online,337.22,Cape Town
TXN002354,2025-04-09,CUST0497,Mass Market,Current,Withdrawal,Education,ATM,226.79,Johannesburg
TXN002355,2025-10-14,CUST0062,Affluent,Current,Payment,Shopping,Mobile,91.85,Cape Town
TXN002356,2025-11-19,CUST0270,Mass Market,Current,Purchase,Healthcare,Card,71.13,Stellenbosch
TXN002357,2025-09-05,CUST0194,Mass Market,Credit,Withdrawal,Education,Branch,166.63,Durban
TXN002358,2025-01-12,CUST0283,Mass Market,Current,Transfer,Subscriptions,ATM,889.6,Cape Town
TXN002359,2025-12-23,CUST0367,Affluent,Current,Transfer,Utilities,Card,1766.26,Port Elizabeth
TXN002360,2025-10-17,CUST0205,Mass Market,Current,Purchase,Entertainment,Mobile,31.3,Pretoria
TXN002361,2025-09-11,CUST0334,Premium,Savings,Deposit,Education,Card,1497.33,Johannesburg
TXN002362,2025-03-26,CUST0307,Premium,Current,Withdrawal,Education,Mobile,34.34,Durban
TXN002363,2025-10-15,CUST0085,Affluent,Current,Withdrawal,Healthcare,Branch,178.74,Pretoria
TXN002364,2025-05-20,CUST0419,Mass Market,Current,Transfer,Dining,Card,87.35,Pretoria
TXN002365,2025-03-23,CUST0115,Premium,Savings,Deposit,Entertainment,Branch,166.26,Pretoria
TXN002366,2025-12-23,CUST0313,Affluent,Savings,Purchase,Education,Mobile,88.24,Durban
TXN002367,2025-09-15,CUST0153,Affluent,Credit,Deposit,Utilities,ATM,545.02,Port Elizabeth
TXN002368,2025-04-23,CUST0209,Mass Market,Savings,Payment,Utilities,Branch,82.68,Port Elizabeth
TXN002369,2025-03-02,CUST0204,Affluent,Current,Transfer,Entertainment,Card,274.82,Pretoria
TXN002370,2025-10-01,CUST0005,Mass Market,Savings,Transfer,Utilities,Card,219.64,Cape Town
TXN002371,2025-11-24,CUST0168,Mass Market,Credit,Transfer,Utilities,Online,639.88,Durban
TXN002372,2025-05-19,CUST0478,Mass Market,Credit,Purchase,Entertainment,Online,89.18,Durban
TXN002373,2025-10-01,CUST0340,Mass Market,Savings,Purchase,Groceries,ATM,50.7,Cape Town
TXN002374,2025-11-20,CUST0162,Mass Market,Savings,Deposit,Shopping,ATM,365.79,Cape Town
TXN002375,2025-02-12,CUST0114,Mass Market,Current,Deposit,Utilities,Online,94.0,Port Elizabeth
TXN002376,2025-07-29,CUST0416,Premium,Savings,Deposit,Utilities,ATM,218.86,Port Elizabeth
TXN002377,2025-01-30,CUST0434,Mass Market,Credit,Purchase,Shopping,Online,34.77,Stellenbosch
TXN002378,2025-05-24,CUST0421,Mass Market,Current,Transfer,Utilities,Card,279.42,Cape Town
TXN002379,2025-10-03,CUST0155,Affluent,Savings,Deposit,Transport,Mobile,298.44,Cape Town
TXN002380,2025-12-01,CUST0244,Mass Market,Current,Payment,Subscriptions,Branch,55.74,Pretoria
TXN002381,2025-04-16,CUST0493,Mass Market,Current,Withdrawal,Entertainment,ATM,54.56,Pretoria
TXN002382,2025-05-18,CUST0202,Mass Market,Current,Transfer,Subscriptions,Mobile,1157.63,Stellenbosch
TXN002383,2025-03-21,CUST0117,Mass Market,Current,Withdrawal,Entertainment,Mobile,86.43,Cape Town
TXN002384,2025-07-08,CUST0130,Mass Market,Savings,Transfer,Travel,Card,495.89,Durban
TXN002385,2025-09-11,CUST0171,Affluent,Savings,Transfer,Travel,Online,797.68,Durban
TXN002386,2025-04-01,CUST0427,Mass Market,Current,Transfer,Subscriptions,Mobile,902.31,Port Elizabeth
TXN002387,2025-04-03,CUST0161,Affluent,Current,Payment,Groceries,ATM,145.95,Durban
TXN002388,2025-03-25,CUST0460,Premium,Current,Transfer,Healthcare,Branch,1223.22,Port Elizabeth
TXN002389,2025-04-07,CUST0477,Affluent,Current,Purchase,Dining,Card,12.81,Durban
TXN002390,2025-08-07,CUST0380,Mass Market,Current,Transfer,Travel,Mobile,471.37,Cape Town
TXN002391,2025-02-21,CUST0141,Affluent,Savings,Deposit,Dining,Card,742.52,Port Elizabeth
TXN002392,2025-11-05,CUST0167,Affluent,Savings,Purchase,Healthcare,Mobile,54.63,Stellenbosch
TXN002393,2025-01-11,CUST0224,Mass Market,Current,Purchase,Groceries,Card,26.76,Pretoria
TXN002394,2025-03-09,CUST0054,Premium,Current,Transfer,Transport,ATM,1503.98,Stellenbosch
TXN002395,2025-03-15,CUST0361,Mass Market,Current,Deposit,Groceries,Card,887.62,Pretoria
TXN002396,2025-02-24,CUST0200,Mass Market,Current,Deposit,Shopping,Card,94.11,Cape Town
TXN002397,2025-04-14,CUST0125,Affluent,Savings,Transfer,Travel,Branch,1122.47,Johannesburg
TXN002398,2025-08-16,CUST0012,Affluent,Savings,Transfer,Utilities,ATM,307.88,Port Elizabeth
TXN002399,2025-09-03,CUST0039,Affluent,Current,Transfer,Entertainment,Card,327.08,Stellenbosch
TXN002400,2025-10-06,CUST0190,Mass Market,Savings,Payment,Education,Card,82.89,Cape Town
TXN002401,2025-01-11,CUST0472,Mass Market,Current,Purchase,Transport,Branch,33.08,Pretoria
TXN002402,2025-06-01,CUST0133,Premium,Savings,Purchase,Education,Mobile,28.15,Cape Town
TXN002403,2025-03-14,CUST0423,Affluent,Savings,Purchase,Entertainment,Card,58.57,Durban
TXN002404,2025-04-27,CUST0074,Mass Market,Credit,Withdrawal,Healthcare,Online,41.18,Durban
TXN002405,2025-06-30,CUST0314,Mass Market,Credit,Payment,Entertainment,Mobile,75.6,Cape Town
TXN002406,2025-12-18,CUST0499,Mass Market,Current,Purchase,Travel,Online,82.19,Cape Town
TXN002407,2025-02-26,CUST0412,Premium,Savings,Transfer,Transport,ATM,485.76,Durban
TXN002408,2025-07-02,CUST0329,Mass Market,Savings,Purchase,Subscriptions,ATM,108.02,Johannesburg
TXN002409,2025-03-02,CUST0472,Mass Market,Current,Payment,Transport,Card,95.97,Pretoria
TXN002410,2025-11-06,CUST0470,Mass Market,Current,Transfer,Dining,Mobile,1399.39,Cape Town
TXN002411,2025-09-29,CUST0194,Mass Market,Credit,Payment,Subscriptions,Online,41.33,Durban
TXN002412,2025-12-14,CUST0401,Premium,Current,Withdrawal,Dining,ATM,80.02,Cape Town
TXN002413,2025-11-16,CUST0299,Mass Market,Savings,Payment,Shopping,Card,92.62,Cape Town
TXN002414,2025-05-19,CUST0134,Mass Market,Credit,Withdrawal,Shopping,ATM,97.89,Johannesburg
TXN002415,2025-12-31,CUST0417,Mass Market,Current,Purchase,Groceries,Online,9.56,Port Elizabeth
TXN002416,2025-12-02,CUST0297,Premium,Current,Transfer,Shopping,Online,269.91,Stellenbosch
TXN002417,2025-07-19,CUST0415,Affluent,Savings,Withdrawal,Travel,Card,88.35,Stellenbosch
TXN002418,2025-02-27,CUST0412,Premium,Savings,Deposit,Healthcare,ATM,818.38,Durban
TXN002419,2025-03-16,CUST0184,Mass Market,Savings,Purchase,Shopping,Online,156.48,Stellenbosch
TXN002420,2025-04-04,CUST0100,Affluent,Savings,Withdrawal,Shopping,ATM,105.59,Pretoria
TXN002421,2025-09-11,CUST0475,Mass Market,Credit,Withdrawal,Travel,Mobile,43.5,Port Elizabeth
TXN002422,2025-11-05,CUST0332,Mass Market,Current,Payment,Dining,Online,130.88,Pretoria
TXN002423,2025-07-16,CUST0009,Affluent,Current,Withdrawal,Education,Mobile,129.74,Johannesburg
TXN002424,2025-10-03,CUST0205,Mass Market,Current,Deposit,Travel,Branch,491.57,Pretoria
TXN002425,2025-10-02,CUST0261,Mass Market,Savings,Transfer,Healthcare,Card,310.2,Cape Town
TXN002426,2025-10-25,CUST0473,Mass Market,Savings,Withdrawal,Education,Branch,125.61,Cape Town
TXN002427,2025-12-22,CUST0070,Affluent,Savings,Transfer,Transport,Online,236.21,Cape Town
TXN002428,2025-07-05,CUST0487,Affluent,Current,Purchase,Entertainment,Card,76.35,Port Elizabeth
TXN002429,2025-07-05,CUST0418,Premium,Current,Deposit,Travel,Online,549.68,Port Elizabeth
TXN002430,2025-02-26,CUST0172,Mass Market,Savings,Purchase,Shopping,ATM,113.34,Port Elizabeth
TXN002431,2025-03-13,CUST0121,Affluent,Credit,Payment,Travel,Online,114.62,Johannesburg
TXN002432,2025-10-10,CUST0019,Mass Market,Savings,Withdrawal,Entertainment,Online,112.47,Pretoria
TXN002433,2025-04-25,CUST0419,Mass Market,Current,Purchase,Dining,Card,33.72,Pretoria
TXN002434,2025-12-23,CUST0278,Affluent,Credit,Transfer,Healthcare,Card,350.06,Durban
TXN002435,2025-12-23,CUST0335,Mass Market,Credit,Withdrawal,Shopping,Card,69.67,Stellenbosch
TXN002436,2025-12-26,CUST0322,Mass Market,Savings,Purchase,Subscriptions,Card,38.77,Pretoria
TXN002437,2025-09-02,CUST0051,Premium,Current,Deposit,Dining,Card,955.38,Durban
TXN002438,2025-03-17,CUST0012,Affluent,Savings,Payment,Dining,Card,56.6,Port Elizabeth
TXN002439,2025-05-06,CUST0212,Affluent,Current,Purchase,Groceries,Branch,47.97,Port Elizabeth
TXN002440,2025-08-02,CUST0199,Mass Market,Current,Transfer,Dining,Mobile,243.43,Johannesburg
TXN002441,2025-03-13,CUST0311,Premium,Current,Deposit,Utilities,Mobile,4011.93,Cape Town
TXN002442,2025-07-30,CUST0052,Affluent,Credit,Payment,Travel,Card,53.0,Stellenbosch
TXN002443,2025-05-27,CUST0111,Mass Market,Current,Purchase,Dining,Card,121.51,Johannesburg
TXN002444,2025-11-25,CUST0334,Premium,Savings,Purchase,Subscriptions,Online,32.2,Johannesburg
TXN002445,2025-09-15,CUST0205,Mass Market,Current,Transfer,Groceries,Mobile,1789.44,Pretoria
TXN002446,2025-08-05,CUST0448,Affluent,Current,Withdrawal,Education,ATM,51.81,Port Elizabeth
TXN002447,2025-10-20,CUST0256,Premium,Current,Deposit,,Online,1390.21,Johannesburg
TXN002448,2025-08-05,CUST0106,Mass Market,Current,Transfer,Utilities,Card,1404.07,Stellenbosch
TXN002449,2025-09-25,CUST0167,Affluent,Savings,Withdrawal,Dining,Online,49.98,Stellenbosch
TXN002450,2025-07-25,CUST0436,Affluent,Current,Deposit,Groceries,Online,619.47,Cape Town
TXN002451,2025-07-20,CUST0298,Mass Market,Current,Transfer,Education,Branch,748.45,Stellenbosch
TXN002452,2025-02-09,CUST0240,Mass Market,Current,Withdrawal,Travel,ATM,76.01,Pretoria
TXN002453,2025-12-01,CUST0463,Mass Market,Current,Withdrawal,Healthcare,Online,79.47,Port Elizabeth
TXN002454,2025-01-28,CUST0238,Mass Market,Savings,Payment,Healthcare,Online,233.84,Stellenbosch
TXN002455,2025-05-19,CUST0488,Affluent,Credit,Purchase,Transport,Card,184.26,Stellenbosch
TXN002456,2025-07-05,CUST0497,Mass Market,Current,Deposit,Shopping,Card,1079.94,Johannesburg
TXN002457,2025-05-03,CUST0041,Mass Market,Current,Payment,Dining,Branch,121.21,Durban
TXN002458,2025-02-24,CUST0024,Mass Market,Credit,Purchase,Entertainment,Branch,235.95,Port Elizabeth
TXN002459,2025-01-06,CUST0244,Mass Market,Current,Payment,Entertainment,Branch,365.65,Pretoria
TXN002460,2025-04-14,CUST0262,Affluent,Credit,Purchase,Entertainment,ATM,84.04,Port Elizabeth
TXN002461,2025-02-13,CUST0466,Mass Market,Credit,Deposit,Subscriptions,Card,1441.38,Stellenbosch
TXN002462,2025-10-16,CUST0295,Mass Market,Savings,Withdrawal,Groceries,Card,95.21,Stellenbosch
TXN002463,2025-06-11,CUST0056,Premium,Savings,Purchase,Utilities,Card,22.4,Port Elizabeth
TXN002464,2025-07-02,CUST0035,Affluent,Current,Payment,Healthcare,Branch,98.64,Johannesburg
TXN002465,2025-04-10,CUST0049,Mass Market,Credit,Payment,Healthcare,ATM,149.67,Pretoria
TXN002466,2025-03-08,CUST0377,Mass Market,Current,Purchase,Shopping,Mobile,49.64,Pretoria
TXN002467,2025-09-15,CUST0139,Mass Market,Savings,Purchase,Education,Online,17.73,Cape Town
TXN002468,2025-01-13,CUST0402,Mass Market,Current,Deposit,Healthcare,Mobile,1744.84,Johannesburg
TXN002469,2025-10-28,CUST0002,Mass Market,Current,Purchase,Utilities,Online,67.49,Cape Town
TXN002470,2025-03-19,CUST0024,Mass Market,Credit,Withdrawal,Transport,Card,129.6,Port Elizabeth
TXN002471,2025-04-29,CUST0045,Mass Market,Savings,Transfer,Dining,Online,3550.28,Stellenbosch
TXN002472,2025-09-14,CUST0403,Mass Market,Savings,Deposit,Subscriptions,Branch,286.57,Stellenbosch
TXN002473,2025-06-24,CUST0427,Mass Market,Current,Withdrawal,Dining,ATM,71.0,Port Elizabeth
TXN002474,2025-05-29,CUST0441,Mass Market,Savings,Payment,Subscriptions,Mobile,63.79,Cape Town
TXN002475,2025-01-21,CUST0441,Mass Market,Savings,Withdrawal,Entertainment,Online,168.78,Cape Town
TXN002476,2025-11-09,CUST0218,Affluent,Current,Deposit,Transport,Online,956.21,Port Elizabeth
TXN002477,2025-10-18,CUST0318,Mass Market,Current,Withdrawal,Transport,Card,123.93,Port Elizabeth
TXN002478,2025-03-15,CUST0417,Mass Market,Current,Payment,Education,Card,311.53,Port Elizabeth
TXN002479,2025-09-13,CUST0394,Mass Market,Current,Purchase,Travel,ATM,64.62,Durban
TXN002480,2025-03-28,CUST0120,Affluent,Current,Payment,Dining,Card,107.37,Stellenbosch
TXN002481,2025-05-24,CUST0033,Mass Market,Credit,Deposit,Shopping,ATM,594.19,Johannesburg
TXN002482,2025-02-15,CUST0229,Affluent,Current,Purchase,Dining,Mobile,34.37,Cape Town
TXN002483,2025-05-13,CUST0155,Affluent,Savings,Withdrawal,Utilities,Mobile,107.69,Cape Town
TXN002484,2025-11-29,CUST0480,Premium,Current,Transfer,Transport,Branch,227.52,Port Elizabeth
TXN002485,2025-09-07,CUST0284,Premium,Current,Purchase,Shopping,ATM,86.62,Stellenbosch
TXN002486,2025-07-25,CUST0355,Mass Market,Savings,Withdrawal,Subscriptions,Online,57.7,Durban
TXN002487,2025-08-14,CUST0311,Premium,Current,Payment,Education,Branch,166.61,Cape Town
TXN002488,2025-06-10,CUST0391,Mass Market,Savings,Payment,Transport,Mobile,166.24,Johannesburg
TXN002489,2025-09-17,CUST0373,Mass Market,Savings,Withdrawal,Utilities,Card,36.2,Johannesburg
TXN002490,2025-11-14,CUST0093,Mass Market,Credit,Purchase,Entertainment,Branch,37.84,Johannesburg
TXN002491,2025-01-05,CUST0346,Mass Market,Current,Transfer,Transport,ATM,1558.22,Pretoria
TXN002492,2025-07-12,CUST0132,Mass Market,Savings,Transfer,Subscriptions,Mobile,771.38,Port Elizabeth
TXN002493,2025-02-07,CUST0059,Mass Market,Current,Transfer,Healthcare,Mobile,525.01,Cape Town
TXN002494,2025-12-09,CUST0342,Mass Market,Savings,Purchase,Shopping,Mobile,20.12,Port Elizabeth
TXN002495,2025-08-28,CUST0451,Mass Market,Savings,Deposit,Travel,Card,209.59,Pretoria
TXN002496,2025-02-13,CUST0464,Mass Market,Credit,Transfer,Transport,Mobile,361.88,Port Elizabeth
TXN002497,2025-08-10,CUST0313,Affluent,Savings,Transfer,Healthcare,ATM,339.55,Durban
TXN002498,2025-02-03,CUST0395,Affluent,Savings,Payment,Shopping,Branch,246.38,Cape Town
TXN002499,2025-09-06,CUST0223,Affluent,Current,Transfer,Travel,Card,226.68,Johannesburg
TXN002500,2025-05-23,CUST0114,Mass Market,Current,Withdrawal,Groceries,Branch,161.44,Port Elizabeth
TXN002501,2025-03-21,CUST0258,Mass Market,Current,Withdrawal,Dining,Online,67.84,Cape Town
TXN002502,2025-06-13,CUST0128,Mass Market,Savings,Deposit,Groceries,Branch,2613.43,Durban
TXN002503,2025-07-14,CUST0344,Mass Market,Credit,Purchase,Shopping,Mobile,102.41,Pretoria
TXN002504,2025-08-31,CUST0186,Mass Market,Current,Transfer,Groceries,Online,634.56,Pretoria
TXN002505,2025-01-12,CUST0363,Mass Market,Savings,Withdrawal,Utilities,ATM,127.91,Pretoria
TXN002506,2025-11-22,CUST0305,Mass Market,Current,Transfer,Transport,Online,1019.59,Stellenbosch
TXN002507,2025-02-05,CUST0087,Premium,Savings,Payment,Healthcare,Card,122.04,Cape Town
TXN002508,2025-06-02,CUST0333,Mass Market,Savings,Withdrawal,Healthcare,Branch,165.99,Durban
TXN002509,2025-04-20,CUST0380,Mass Market,Current,Payment,Dining,Card,147.88,Cape Town
TXN002510,2025-02-17,CUST0001,Affluent,Current,Withdrawal,Shopping,ATM,99.87,Pretoria
TXN002511,2025-03-26,CUST0181,Premium,Current,Transfer,Shopping,Mobile,495.44,Stellenbosch
TXN002512,2025-09-04,CUST0297,Premium,Current,Withdrawal,Education,Online,174.27,Stellenbosch
TXN002513,2025-12-23,CUST0149,Mass Market,Current,Withdrawal,Shopping,Branch,146.13,Cape Town
TXN002514,2025-07-19,CUST0357,Affluent,Current,Purchase,Education,Branch,66.88,Cape Town
TXN002515,2025-04-12,CUST0132,Mass Market,Savings,Purchase,Subscriptions,Branch,41.92,Port Elizabeth
TXN002516,2025-03-16,CUST0115,Premium,Savings,Payment,Shopping,Card,161.31,Pretoria
TXN002517,2025-03-19,CUST0071,Mass Market,Current,Withdrawal,Dining,Mobile,111.66,Cape Town
TXN002518,2025-06-12,CUST0466,Mass Market,Credit,Purchase,Healthcare,ATM,62.01,Stellenbosch
TXN002519,2025-09-24,CUST0286,Mass Market,Current,Purchase,Travel,Online,108.38,Stellenbosch
TXN002520,2025-11-21,CUST0075,Affluent,Savings,Withdrawal,Subscriptions,Card,203.09,Cape Town
TXN002521,2025-01-19,CUST0400,Mass Market,Current,Transfer,Entertainment,Mobile,925.72,Port Elizabeth
TXN002522,2025-12-23,CUST0387,Mass Market,Current,Deposit,Dining,Branch,1007.4,Stellenbosch
TXN002523,2025-07-13,CUST0463,Mass Market,Current,Transfer,Shopping,Online,389.43,Port Elizabeth
TXN002524,2025-04-08,CUST0009,Affluent,Current,Deposit,Groceries,ATM,757.1,Johannesburg
TXN002525,2025-07-06,CUST0108,Affluent,Current,Purchase,Utilities,ATM,76.13,Durban
TXN002526,2025-09-15,CUST0148,Affluent,Credit,Purchase,Travel,Mobile,28.15,Stellenbosch
TXN002527,2025-07-31,CUST0305,Mass Market,Current,Withdrawal,Shopping,ATM,131.97,Stellenbosch
TXN002528,2025-10-05,CUST0031,Affluent,Savings,Withdrawal,Education,ATM,100.76,Port Elizabeth
TXN002529,2025-02-28,CUST0206,Mass Market,Credit,Transfer,Travel,Mobile,645.71,Durban
TXN002530,2025-07-11,CUST0499,Mass Market,Current,Transfer,Education,Branch,823.74,Cape Town
TXN002531,2025-03-25,CUST0460,Premium,Current,Deposit,Healthcare,Mobile,1766.81,Port Elizabeth
TXN002532,2025-05-26,CUST0233,Premium,Savings,Withdrawal,Utilities,Branch,86.76,Pretoria
TXN002533,2025-02-20,CUST0028,Affluent,Current,Purchase,Transport,Card,33.48,Port Elizabeth
TXN002534,2025-11-29,CUST0031,Affluent,Savings,Purchase,Subscriptions,Mobile,144.62,Port Elizabeth
TXN002535,2025-02-23,CUST0364,Mass Market,Current,Withdrawal,Subscriptions,Branch,95.14,Cape Town
TXN002536,2025-02-21,CUST0323,Premium,Savings,Withdrawal,Education,Branch,110.3,Durban
TXN002537,2025-01-17,CUST0389,Premium,Savings,Payment,Healthcare,Online,78.28,Johannesburg
TXN002538,2025-04-25,CUST0439,Affluent,Current,Withdrawal,Education,Mobile,119.45,Durban
TXN002539,2025-02-28,CUST0271,Mass Market,Current,Transfer,Travel,Card,565.58,Pretoria
TXN002540,2025-06-29,CUST0117,Mass Market,Current,Withdrawal,Healthcare,Mobile,95.16,Cape Town
TXN002541,2025-01-04,CUST0453,Mass Market,Credit,Payment,Entertainment,Branch,105.36,Durban
TXN002542,2025-05-26,CUST0035,Affluent,Current,Payment,Utilities,,202.99,Johannesburg
TXN002543,2025-08-01,CUST0230,Mass Market,Current,Transfer,Groceries,Mobile,306.47,Port Elizabeth
TXN002544,2025-01-17,CUST0036,Affluent,Current,Purchase,Groceries,Online,154.24,Cape Town
TXN002545,2025-07-11,CUST0026,Mass Market,Current,Deposit,Subscriptions,ATM,809.49,Pretoria
TXN002546,2025-06-21,CUST0234,Affluent,Current,Transfer,Subscriptions,Mobile,264.8,Pretoria
TXN002547,2025-05-04,CUST0339,Mass Market,Savings,Deposit,Healthcare,Online,842.82,Stellenbosch
TXN002548,2025-11-12,CUST0005,Mass Market,Savings,Withdrawal,Groceries,Branch,98.07,Cape Town
TXN002549,2025-08-08,CUST0202,Mass Market,Current,Transfer,Healthcare,Online,890.7,Stellenbosch
TXN002550,2025-07-26,CUST0202,Mass Market,Current,Payment,Education,Online,81.63,Stellenbosch
TXN002551,2025-08-12,CUST0090,Mass Market,Credit,Transfer,Transport,Online,433.77,Stellenbosch
TXN002552,2025-09-16,CUST0416,Premium,Savings,Purchase,Subscriptions,Mobile,56.6,Port Elizabeth
TXN002553,2025-11-18,CUST0490,Affluent,Credit,Payment,Education,Online,137.55,Pretoria
TXN002554,2025-06-15,CUST0413,Mass Market,Savings,Transfer,Transport,Card,1969.63,Cape Town
TXN002555,2025-01-14,CUST0416,Premium,Savings,Withdrawal,Groceries,Branch,42.32,Port Elizabeth
TXN002556,2025-03-20,CUST0099,Mass Market,Current,Purchase,Subscriptions,Branch,19.27,Pretoria
TXN002557,2025-02-10,CUST0322,Mass Market,Savings,Deposit,Healthcare,Card,935.63,Pretoria
TXN002558,2025-03-08,CUST0281,Affluent,Current,Withdrawal,Shopping,Online,73.13,Durban
TXN002559,2025-05-03,CUST0184,Mass Market,Savings,Transfer,Utilities,Online,1223.41,Stellenbosch
TXN002560,2025-10-02,CUST0402,Mass Market,Current,Transfer,Healthcare,ATM,368.23,Johannesburg
TXN002561,2025-12-04,CUST0161,Affluent,Current,Purchase,Utilities,Card,31.54,Durban
TXN002562,2025-03-15,CUST0427,Mass Market,Current,Purchase,Subscriptions,Card,56.03,Port Elizabeth
TXN002563,2025-02-26,CUST0324,Premium,Savings,Withdrawal,Subscriptions,Card,134.55,Port Elizabeth
TXN002564,2025-02-24,CUST0148,Affluent,Credit,Transfer,Utilities,ATM,1071.91,Stellenbosch
TXN002565,2025-04-03,CUST0159,Affluent,Savings,Purchase,Transport,Mobile,33.8,Durban
TXN002566,2025-07-05,CUST0028,Affluent,Current,Transfer,Healthcare,Card,593.51,Port Elizabeth
