transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city,year,month,month_name,year_month
TXN003710,2025-09-29,CUST0008,Mass Market,Savings,Payment,Shopping,ATM,268.46,Johannesburg,2025,9,September,2025-09
TXN003711,2025-12-19,CUST0269,Affluent,Credit,Transfer,Shopping,Branch,166.67,Stellenbosch,2025,12,December,2025-12
TXN003712,2025-08-31,CUST0235,Mass Market,Savings,Purchase,Groceries,Mobile,17.05,Pretoria,2025,8,August,2025-08
TXN003713,2025-07-09,CUST0296,Affluent,Current,Withdrawal,Entertainment,Online,142.89,Durban,2025,7,July,2025-07
TXN003714,2025-06-17,CUST0160,Mass Market,Savings,Transfer,Shopping,Mobile,1045.6,Johannesburg,2025,6,June,2025-06
TXN003715,2025-05-24,CUST0156,Affluent,Savings,Deposit,Shopping,Branch,791.65,Port Elizabeth,2025,5,May,2025-05
TXN003716,2025-06-19,CUST0204,Affluent,Current,Transfer,Dining,ATM,321.65,Pretoria,2025,6,June,2025-06
TXN003717,2025-11-20,CUST0398,Mass Market,Current,Deposit,Entertainment,Branch,818.72,Cape Town,2025,11,November,2025-11
TXN003718,2025-11-09,CUST0334,Premium,Savings,Transfer,Entertainment,Mobile,221.07,Johannesburg,2025,11,November,2025-11
TXN003719,2025-10-16,CUST0467,Affluent,Credit,Withdrawal,Groceries,ATM,76.22,Pretoria,2025,10,October,2025-10
TXN003720,2025-09-19,CUST0325,Affluent,Current,Purchase,Healthcare,Online,29.44,Port Elizabeth,2025,9,September,2025-09
TXN003721,2025-11-16,CUST0334,Premium,Savings,Payment,Transport,Branch,104.07,Johannesburg,2025,11,November,2025-11
TXN003722,2025-09-09,CUST0155,Affluent,Savings,Withdrawal,Subscriptions,ATM,98.54,Cape Town,2025,9,September,2025-09
TXN003723,2025-02-04,CUST0076,Mass Market,Credit,Withdrawal,Healthcare,Online,99.45,Cape Town,2025,2,February,2025-02
TXN003724,2025-05-22,CUST0385,Mass Market,Savings,Transfer,Shopping,Card,1481.38,Stellenbosch,2025,5,May,2025-05
TXN003725,2025-08-31,CUST0136,Mass Market,Current,Transfer,Entertainment,Card,490.83,Port Elizabeth,2025,8,August,2025-08
TXN003726,2025-06-17,CUST0228,Mass Market,Current,Payment,Subscriptions,Mobile,385.56,Durban,2025,6,June,2025-06
TXN003727,2025-10-15,CUST0199,Mass Market,Current,Transfer,Utilities,ATM,232.66,Johannesburg,2025,10,October,2025-10
TXN003728,2025-09-06,CUST0100,Affluent,Savings,Payment,Subscriptions,Branch,91.56,Pretoria,2025,9,September,2025-09
TXN003729,2025-04-13,CUST0382,Affluent,Savings,Transfer,Subscriptions,Branch,492.43,Stellenbosch,2025,4,April,2025-04
TXN003730,2025-03-03,CUST0102,Affluent,Savings,Payment,Groceries,Online,138.48,Port Elizabeth,2025,3,March,2025-03
TXN003731,2025-09-26,CUST0290,Affluent,Current,Deposit,Utilities,Online,113.17,Cape Town,2025,9,September,2025-09
TXN003732,2025-07-12,CUST0019,Mass Market,Savings,Withdrawal,Groceries,ATM,210.21,Pretoria,2025,7,July,2025-07
TXN003733,2025-05-14,CUST0234,Affluent,Current,Transfer,Dining,ATM,190.33,Pretoria,2025,5,May,2025-05
TXN003734,2025-01-13,CUST0106,Mass Market,Current,Purchase,Healthcare,Card,35.72,Stellenbosch,2025,1,January,2025-01
TXN003735,2025-07-08,CUST0049,Mass Market,Credit,Withdrawal,Dining,Mobile,34.84,Pretoria,2025,7,July,2025-07
TXN003736,2025-11-17,CUST0055,Affluent,Current,Withdrawal,Education,Online,61.99,Johannesburg,2025,11,November,2025-11
TXN003737,2025-11-01,CUST0165,Mass Market,Current,Withdrawal,Shopping,Card,96.82,Johannesburg,2025,11,November,2025-11
TXN003738,2025-05-21,CUST0473,Mass Market,Savings,Withdrawal,Utilities,Online,129.88,Cape Town,2025,5,May,2025-05
TXN003739,2025-12-28,CUST0025,Mass Market,Savings,Deposit,Travel,ATM,551.71,Cape Town,2025,12,December,2025-12
TXN003740,2025-03-25,CUST0047,Mass Market,Savings,Deposit,Dining,ATM,461.19,Stellenbosch,2025,3,March,2025-03
TXN003741,2025-01-09,CUST0393,Mass Market,Savings,Purchase,Groceries,ATM,58.52,Stellenbosch,2025,1,January,2025-01
TXN003742,2025-10-10,CUST0297,Premium,Current,Withdrawal,Shopping,Online,118.25,Stellenbosch,2025,10,October,2025-10
TXN003743,2025-06-11,CUST0422,Mass Market,Savings,Withdrawal,Education,Card,129.28,Cape Town,2025,6,June,2025-06
TXN003744,2025-11-18,CUST0425,Affluent,Savings,Withdrawal,Shopping,Mobile,77.29,Cape Town,2025,11,November,2025-11
TXN003745,2025-04-02,CUST0106,Mass Market,Current,Payment,Subscriptions,Card,139.08,Stellenbosch,2025,4,April,2025-04
TXN003746,2025-11-26,CUST0346,Mass Market,Current,Payment,Shopping,Branch,195.98,Pretoria,2025,11,November,2025-11
TXN003747,2025-10-19,CUST0173,Mass Market,Savings,Purchase,Education,Card,47.79,Durban,2025,10,October,2025-10
TXN003748,2025-03-09,CUST0138,Mass Market,Savings,Withdrawal,Transport,Card,74.24,Johannesburg,2025,3,March,2025-03
TXN003749,2025-03-13,CUST0237,Mass Market,Current,Transfer,Transport,Branch,543.47,Durban,2025,3,March,2025-03
TXN003750,2025-03-25,CUST0324,Premium,Savings,Transfer,Transport,ATM,114.05,Port Elizabeth,2025,3,March,2025-03
TXN003751,2025-07-02,CUST0140,Mass Market,Savings,Payment,Transport,Mobile,120.84,Port Elizabeth,2025,7,July,2025-07
TXN003752,2025-06-25,CUST0430,Affluent,Current,Purchase,Travel,Mobile,84.58,Port Elizabeth,2025,6,June,2025-06
TXN003753,2025-10-07,CUST0194,Mass Market,Credit,Purchase,Education,Mobile,43.34,Durban,2025,10,October,2025-10
TXN003754,2025-11-25,CUST0035,Affluent,Current,Withdrawal,Dining,Branch,177.6,Johannesburg,2025,11,November,2025-11
TXN003755,2025-02-15,CUST0113,Mass Market,Savings,Transfer,Travel,Online,303.93,Stellenbosch,2025,2,February,2025-02
TXN003756,2025-03-01,CUST0370,Mass Market,Current,Payment,Entertainment,Online,56.27,Stellenbosch,2025,3,March,2025-03
TXN003757,2025-01-29,CUST0278,Affluent,Credit,Deposit,Groceries,Card,208.09,Durban,2025,1,January,2025-01
TXN003758,2025-11-26,CUST0372,Premium,Savings,Transfer,Travel,Card,1561.23,Stellenbosch,2025,11,November,2025-11
TXN003759,2025-01-22,CUST0092,Mass Market,Savings,Transfer,Entertainment,Online,244.65,Stellenbosch,2025,1,January,2025-01
TXN003760,2025-03-12,CUST0360,Mass Market,Savings,Deposit,Shopping,ATM,1249.82,Cape Town,2025,3,March,2025-03
TXN003761,2025-07-18,CUST0441,Mass Market,Savings,Withdrawal,Groceries,Branch,72.85,Cape Town,2025,7,July,2025-07
TXN003762,2025-05-29,CUST0394,Mass Market,Current,Withdrawal,Groceries,Mobile,145.2,Durban,2025,5,May,2025-05
TXN003763,2025-10-09,CUST0324,Premium,Savings,Purchase,Groceries,Online,80.25,Port Elizabeth,2025,10,October,2025-10
TXN003764,2025-10-29,CUST0169,Affluent,Savings,Purchase,Entertainment,Online,58.29,Stellenbosch,2025,10,October,2025-10
TXN003765,2025-10-26,CUST0104,Mass Market,Savings,Withdrawal,Groceries,ATM,100.32,Johannesburg,2025,10,October,2025-10
TXN003766,2025-12-26,CUST0182,Mass Market,Current,Purchase,Subscriptions,ATM,268.18,Pretoria,2025,12,December,2025-12
TXN003767,2025-09-18,CUST0498,Mass Market,Savings,Transfer,Healthcare,Online,1031.41,Johannesburg,2025,9,September,2025-09
TXN003768,2025-03-19,CUST0263,Mass Market,Savings,Deposit,Groceries,Branch,1225.6,Johannesburg,2025,3,March,2025-03
TXN003769,2025-05-25,CUST0484,Mass Market,Savings,Payment,Education,ATM,589.71,Port Elizabeth,2025,5,May,2025-05
TXN003770,2025-09-19,CUST0259,Mass Market,Savings,Withdrawal,Dining,Online,76.82,Durban,2025,9,September,2025-09
TXN003771,2025-11-08,CUST0277,Mass Market,Savings,Payment,Shopping,Online,161.77,Port Elizabeth,2025,11,November,2025-11
TXN003772,2025-06-17,CUST0119,Affluent,Current,Payment,Healthcare,Card,131.28,Stellenbosch,2025,6,June,2025-06
TXN003773,2025-11-30,CUST0291,Premium,Savings,Payment,Travel,Card,185.87,Johannesburg,2025,11,November,2025-11
TXN003774,2025-08-17,CUST0163,Affluent,Savings,Deposit,Education,Mobile,2315.86,Cape Town,2025,8,August,2025-08
TXN003775,2025-04-15,CUST0277,Mass Market,Savings,Transfer,Transport,Card,121.9,Port Elizabeth,2025,4,April,2025-04
TXN003776,2025-07-18,CUST0303,Affluent,Savings,Purchase,Entertainment,Online,80.98,Port Elizabeth,2025,7,July,2025-07
TXN003777,2025-10-19,CUST0395,Affluent,Savings,Payment,Entertainment,Branch,189.36,Cape Town,2025,10,October,2025-10
TXN003778,2025-06-05,CUST0343,Premium,Credit,Payment,Travel,Card,111.56,Port Elizabeth,2025,6,June,2025-06
TXN003779,2025-11-28,CUST0306,Mass Market,Credit,Transfer,Subscriptions,ATM,120.69,Johannesburg,2025,11,November,2025-11
TXN003780,2025-04-22,CUST0343,Premium,Credit,Deposit,Groceries,ATM,389.87,Port Elizabeth,2025,4,April,2025-04
TXN003781,2025-01-07,CUST0467,Affluent,Credit,Transfer,Dining,ATM,383.14,Pretoria,2025,1,January,2025-01
TXN003782,2025-04-16,CUST0165,Mass Market,Current,Withdrawal,Healthcare,ATM,55.63,Johannesburg,2025,4,April,2025-04
TXN003783,2025-08-23,CUST0082,Mass Market,Credit,Withdrawal,Subscriptions,Online,51.9,Stellenbosch,2025,8,August,2025-08
TXN003784,2025-09-09,CUST0235,Mass Market,Savings,Withdrawal,Education,Branch,118.25,Pretoria,2025,9,September,2025-09
TXN003785,2025-05-27,CUST0386,Mass Market,Current,Transfer,Transport,Branch,244.84,Johannesburg,2025,5,May,2025-05
TXN003786,2025-02-24,CUST0461,Premium,Savings,Purchase,Groceries,Branch,61.89,Johannesburg,2025,2,February,2025-02
TXN003787,2025-01-26,CUST0262,Affluent,Credit,Purchase,Utilities,Card,45.3,Port Elizabeth,2025,1,January,2025-01
TXN003788,2025-06-05,CUST0106,Mass Market,Current,Withdrawal,Healthcare,Branch,60.03,Stellenbosch,2025,6,June,2025-06
TXN003789,2025-03-23,CUST0086,Mass Market,Savings,Purchase,Groceries,ATM,23.82,Stellenbosch,2025,3,March,2025-03
TXN003790,2025-04-21,CUST0397,Mass Market,Savings,Transfer,Healthcare,ATM,264.32,Port Elizabeth,2025,4,April,2025-04
TXN003791,2025-02-08,CUST0170,Mass Market,Credit,Payment,Healthcare,Card,163.56,Durban,2025,2,February,2025-02
TXN003792,2025-06-02,CUST0204,Affluent,Current,Purchase,Transport,ATM,74.44,Pretoria,2025,6,June,2025-06
TXN003793,2025-03-14,CUST0468,Affluent,Savings,Payment,Travel,Online,38.61,Johannesburg,2025,3,March,2025-03
TXN003794,2025-03-03,CUST0405,Mass Market,Current,Purchase,Travel,Online,141.62,Stellenbosch,2025,3,March,2025-03
TXN003795,2025-01-08,CUST0282,Affluent,Savings,Purchase,Transport,Online,24.42,Durban,2025,1,January,2025-01
TXN003796,2025-08-22,CUST0124,Premium,Savings,Deposit,Education,ATM,407.66,Durban,2025,8,August,2025-08
TXN003797,2025-05-19,CUST0298,Mass Market,Current,Purchase,Subscriptions,Mobile,13.51,Stellenbosch,2025,5,May,2025-05
TXN003798,2025-02-02,CUST0354,Mass Market,Credit,Transfer,Entertainment,Card,524.71,Johannesburg,2025,2,February,2025-02
TXN003799,2025-07-23,CUST0394,Mass Market,Current,Withdrawal,Groceries,Card,127.68,Durban,2025,7,July,2025-07
TXN003800,2025-09-12,CUST0186,Mass Market,Current,Withdrawal,Travel,Mobile,115.55,Pretoria,2025,9,September,2025-09
TXN003801,2025-03-31,CUST0481,Mass Market,Current,Purchase,Subscriptions,Card,56.98,Durban,2025,3,March,2025-03
TXN003802,2025-12-03,CUST0400,Mass Market,Current,Purchase,Utilities,ATM,115.65,Port Elizabeth,2025,12,December,2025-12
TXN003803,2025-09-03,CUST0166,Premium,Current,Transfer,Utilities,Card,73.53,Johannesburg,2025,9,September,2025-09
TXN003804,2025-12-10,CUST0356,Premium,Current,Payment,Entertainment,Online,89.07,Pretoria,2025,12,December,2025-12
TXN003805,2025-12-20,CUST0194,Mass Market,Credit,Withdrawal,Groceries,Card,60.06,Durban,2025,12,December,2025-12
TXN003806,2025-10-16,CUST0158,Mass Market,Current,Withdrawal,Education,Mobile,176.56,Durban,2025,10,October,2025-10
TXN003807,2025-04-29,CUST0277,Mass Market,Savings,Purchase,Utilities,ATM,44.65,Port Elizabeth,2025,4,April,2025-04
TXN003808,2025-02-15,CUST0318,Mass Market,Current,Deposit,Shopping,Mobile,2117.76,Port Elizabeth,2025,2,February,2025-02
TXN003809,2025-08-30,CUST0014,Mass Market,Current,Deposit,Dining,ATM,335.16,Port Elizabeth,2025,8,August,2025-08
TXN003810,2025-12-04,CUST0480,Premium,Current,Payment,Education,Branch,140.67,Port Elizabeth,2025,12,December,2025-12
TXN003811,2025-03-16,CUST0058,Affluent,Current,Payment,Shopping,Mobile,56.44,Stellenbosch,2025,3,March,2025-03
TXN003812,2025-03-31,CUST0439,Affluent,Current,Deposit,Healthcare,ATM,2533.89,Durban,2025,3,March,2025-03
TXN003813,2025-08-28,CUST0297,Premium,Current,Payment,Utilities,Online,331.96,Stellenbosch,2025,8,August,2025-08
TXN003814,2025-12-11,CUST0411,Mass Market,Savings,Withdrawal,Education,Mobile,106.97,Pretoria,2025,12,December,2025-12
TXN003815,2025-07-04,CUST0430,Affluent,Current,Withdrawal,Transport,Branch,108.82,Port Elizabeth,2025,7,July,2025-07
TXN003816,2025-05-10,CUST0231,Mass Market,Savings,Transfer,Shopping,ATM,454.12,Pretoria,2025,5,May,2025-05
TXN003817,2025-11-27,CUST0361,Mass Market,Current,Withdrawal,Travel,Branch,187.97,Pretoria,2025,11,November,2025-11
TXN003818,2025-12-15,CUST0496,Affluent,Current,Transfer,Groceries,ATM,443.55,Pretoria,2025,12,December,2025-12
TXN003819,2025-09-17,CUST0179,Mass Market,Current,Transfer,Subscriptions,ATM,391.61,Cape Town,2025,9,September,2025-09
TXN003820,2025-10-04,CUST0292,Affluent,Current,Transfer,Subscriptions,Online,160.65,Cape Town,2025,10,October,2025-10
TXN003821,2025-04-16,CUST0008,Mass Market,Savings,Withdrawal,Transport,Mobile,44.85,Johannesburg,2025,4,April,2025-04
TXN003822,2025-02-27,CUST0059,Mass Market,Current,Deposit,Education,Card,948.96,Cape Town,2025,2,February,2025-02
TXN003823,2025-09-24,CUST0283,Mass Market,Current,Purchase,Subscriptions,Card,17.67,Cape Town,2025,9,September,2025-09
TXN003824,2025-05-11,CUST0169,Affluent,Savings,Deposit,Dining,Online,783.74,Stellenbosch,2025,5,May,2025-05
TXN003825,2025-12-17,CUST0062,Affluent,Current,Payment,Travel,Card,381.08,Cape Town,2025,12,December,2025-12
TXN003826,2025-06-16,CUST0287,Mass Market,Savings,Payment,Education,Mobile,76.86,Port Elizabeth,2025,6,June,2025-06
TXN003827,2025-09-25,CUST0364,Mass Market,Current,Withdrawal,Entertainment,Branch,55.54,Cape Town,2025,9,September,2025-09
TXN003828,2025-06-29,CUST0265,Mass Market,Current,Withdrawal,Transport,Online,212.52,Johannesburg,2025,6,June,2025-06
TXN003829,2025-11-24,CUST0086,Mass Market,Savings,Withdrawal,Dining,Online,192.56,Stellenbosch,2025,11,November,2025-11
TXN003830,2025-01-01,CUST0166,Premium,Current,Deposit,Transport,Mobile,123.82,Johannesburg,2025,1,January,2025-01
TXN003831,2025-03-15,CUST0175,Affluent,Current,Purchase,Utilities,Online,64.34,Pretoria,2025,3,March,2025-03
TXN003832,2025-07-27,CUST0179,Mass Market,Current,Payment,Entertainment,Branch,219.27,Cape Town,2025,7,July,2025-07
TXN003833,2025-11-23,CUST0304,Mass Market,Current,Purchase,Entertainment,Card,14.55,Stellenbosch,2025,11,November,2025-11
TXN003834,2025-01-09,CUST0118,Affluent,Current,Purchase,Utilities,Card,22.51,Johannesburg,2025,1,January,2025-01
TXN003835,2025-04-17,CUST0313,Affluent,Savings,Transfer,Transport,Card,461.24,Durban,2025,4,April,2025-04
TXN003836,2025-05-10,CUST0176,Mass Market,Savings,Withdrawal,Transport,Mobile,136.28,Johannesburg,2025,5,May,2025-05
TXN003837,2025-07-03,CUST0461,Premium,Savings,Withdrawal,Groceries,Branch,30.67,Johannesburg,2025,7,July,2025-07
TXN003838,2025-06-03,CUST0177,Mass Market,Current,Payment,Healthcare,ATM,351.98,Johannesburg,2025,6,June,2025-06
TXN003839,2025-04-17,CUST0084,Mass Market,Credit,Payment,Healthcare,Branch,81.41,Stellenbosch,2025,4,April,2025-04
TXN003840,2025-10-29,CUST0486,Mass Market,Current,Withdrawal,Subscriptions,Branch,180.5,Stellenbosch,2025,10,October,2025-10
TXN003841,2025-01-22,CUST0218,Affluent,Current,Withdrawal,Groceries,Mobile,175.28,Port Elizabeth,2025,1,January,2025-01
TXN003842,2025-06-13,CUST0286,Mass Market,Current,Payment,Groceries,ATM,83.37,Stellenbosch,2025,6,June,2025-06
TXN003843,2025-12-25,CUST0437,Mass Market,Savings,Withdrawal,Healthcare,Branch,104.04,Durban,2025,12,December,2025-12
TXN003844,2025-02-20,CUST0107,Mass Market,Current,Withdrawal,Subscriptions,Branch,178.33,Port Elizabeth,2025,2,February,2025-02
TXN003845,2025-06-29,CUST0170,Mass Market,Credit,Withdrawal,Groceries,Mobile,73.78,Durban,2025,6,June,2025-06
TXN003846,2025-01-20,CUST0127,Mass Market,Current,Withdrawal,Transport,Mobile,70.05,Durban,2025,1,January,2025-01
TXN003847,2025-05-10,CUST0454,Affluent,Credit,Deposit,Transport,Card,348.91,Cape Town,2025,5,May,2025-05
TXN003848,2025-05-06,CUST0037,Mass Market,Savings,Purchase,Travel,Mobile,53.19,Durban,2025,5,May,2025-05
TXN003849,2025-06-22,CUST0311,Premium,Current,Transfer,Subscriptions,Mobile,326.32,Cape Town,2025,6,June,2025-06
TXN003850,2025-01-18,CUST0165,Mass Market,Current,Payment,Utilities,Branch,235.09,Johannesburg,2025,1,January,2025-01
TXN003851,2025-12-27,CUST0410,Mass Market,Savings,Withdrawal,Entertainment,Branch,146.27,Pretoria,2025,12,December,2025-12
TXN003852,2025-07-30,CUST0314,Mass Market,Credit,Purchase,Groceries,Online,91.35,Cape Town,2025,7,July,2025-07
TXN003853,2025-10-31,CUST0410,Mass Market,Savings,Purchase,Education,Mobile,257.35,Pretoria,2025,10,October,2025-10
TXN003854,2025-02-05,CUST0318,Mass Market,Current,Deposit,Dining,Mobile,770.88,Port Elizabeth,2025,2,February,2025-02
TXN003855,2025-05-21,CUST0473,Mass Market,Savings,Deposit,Healthcare,Branch,248.88,Cape Town,2025,5,May,2025-05
TXN003856,2025-12-01,CUST0338,Premium,Savings,Purchase,Utilities,Branch,54.9,Cape Town,2025,12,December,2025-12
TXN003857,2025-03-02,CUST0211,Affluent,Current,Deposit,Travel,Online,312.73,Durban,2025,3,March,2025-03
TXN003858,2025-08-20,CUST0340,Mass Market,Savings,Payment,Dining,Card,81.14,Cape Town,2025,8,August,2025-08
TXN003859,2025-05-29,CUST0499,Mass Market,Current,Deposit,Shopping,Mobile,1729.87,Cape Town,2025,5,May,2025-05
TXN003860,2025-02-26,CUST0286,Mass Market,Current,Transfer,Transport,Online,525.85,Stellenbosch,2025,2,February,2025-02
TXN003861,2025-09-04,CUST0175,Affluent,Current,Withdrawal,Entertainment,Card,141.32,Pretoria,2025,9,September,2025-09
TXN003862,2025-07-18,CUST0138,Mass Market,Savings,Transfer,Healthcare,Card,56.23,Johannesburg,2025,7,July,2025-07
TXN003863,2025-06-04,CUST0203,Affluent,Savings,Transfer,Entertainment,ATM,145.0,Cape Town,2025,6,June,2025-06
TXN003864,2025-12-16,CUST0257,Mass Market,Current,Deposit,Travel,Online,3856.88,Johannesburg,2025,12,December,2025-12
TXN003865,2025-08-16,CUST0338,Premium,Savings,Purchase,Transport,Online,35.37,Cape Town,2025,8,August,2025-08
TXN003866,2025-03-13,CUST0375,Affluent,Credit,Transfer,Subscriptions,Branch,118.93,Pretoria,2025,3,March,2025-03
TXN003867,2025-01-13,CUST0284,Premium,Current,Withdrawal,Travel,ATM,92.05,Stellenbosch,2025,1,January,2025-01
TXN003868,2025-12-24,CUST0451,Mass Market,Savings,Withdrawal,Groceries,Branch,130.28,Pretoria,2025,12,December,2025-12
TXN003869,2025-12-22,CUST0020,Mass Market,Current,Payment,Education,Card,148.69,Port Elizabeth,2025,12,December,2025-12
TXN003870,2025-08-03,CUST0323,Premium,Savings,Withdrawal,Groceries,ATM,165.33,Durban,2025,8,August,2025-08
TXN003871,2025-08-12,CUST0384,Mass Market,Current,Deposit,Healthcare,Card,1573.67,Stellenbosch,2025,8,August,2025-08
TXN003872,2025-02-03,CUST0121,Affluent,Credit,Purchase,Utilities,ATM,30.0,Johannesburg,2025,2,February,2025-02
TXN003873,2025-09-01,CUST0237,Mass Market,Current,Withdrawal,Education,Online,150.2,Durban,2025,9,September,2025-09
TXN003874,2025-03-12,CUST0376,Mass Market,Current,Purchase,Groceries,Online,79.21,Durban,2025,3,March,2025-03
TXN003875,2025-02-14,CUST0186,Mass Market,Current,Deposit,Dining,Online,508.14,Pretoria,2025,2,February,2025-02
TXN003876,2025-08-17,CUST0162,Mass Market,Savings,Deposit,Shopping,Branch,6992.9,Cape Town,2025,8,August,2025-08
TXN003877,2025-05-15,CUST0318,Mass Market,Current,Withdrawal,Transport,Online,24.15,Port Elizabeth,2025,5,May,2025-05
TXN003878,2025-10-26,CUST0287,Mass Market,Savings,Withdrawal,Transport,Branch,71.66,Port Elizabeth,2025,10,October,2025-10
TXN003879,2025-01-21,CUST0264,Mass Market,Savings,Transfer,Entertainment,Online,370.77,Port Elizabeth,2025,1,January,2025-01
TXN003880,2025-06-03,CUST0379,Premium,Savings,Transfer,Healthcare,Card,346.37,Cape Town,2025,6,June,2025-06
TXN003881,2025-07-10,CUST0230,Mass Market,Current,Purchase,Education,Card,275.79,Port Elizabeth,2025,7,July,2025-07
TXN003882,2025-02-27,CUST0425,Affluent,Savings,Deposit,Utilities,Branch,1674.39,Cape Town,2025,2,February,2025-02
TXN003883,2025-09-29,CUST0350,Affluent,Current,Purchase,Utilities,Online,29.98,Pretoria,2025,9,September,2025-09
TXN003884,2025-06-13,CUST0241,Mass Market,Savings,Transfer,Travel,Online,680.0,Pretoria,2025,6,June,2025-06
TXN003885,2025-04-07,CUST0220,Affluent,Current,Withdrawal,Travel,Mobile,103.73,Durban,2025,4,April,2025-04
TXN003886,2025-04-20,CUST0362,Affluent,Savings,Purchase,Dining,Mobile,36.54,Stellenbosch,2025,4,April,2025-04
TXN003887,2025-10-11,CUST0205,Mass Market,Current,Deposit,Transport,Online,205.54,Pretoria,2025,10,October,2025-10
TXN003888,2025-12-08,CUST0296,Affluent,Current,Transfer,Education,Online,733.92,Durban,2025,12,December,2025-12
TXN003889,2025-02-04,CUST0321,Affluent,Current,Withdrawal,Education,Card,78.41,Cape Town,2025,2,February,2025-02
